province,name,link,description,price,name_nearby_place,hotel_class,img_origin,location_rating,animates
Huế,THIÊN ÂN HOTEL & PALACE HUẾ,Không có link,Không có mô tả,637527,"Cung An Định, Cảng hàng không quốc tế Đà Nẵng, Thiên Ân Palace",Không có hạng sao,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/cc/ac/82/caption.jpg?w=2100&h=1400&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/cc/ac/84/caption.jpg?w=2100&h=1400&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/cc/ac/80/caption.jpg?w=2100&h=1400&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/cc/ac/87/caption.jpg?w=1300&h=1000&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/cc/ac/89/caption.jpg?w=1900&h=1400&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/cc/ac/88/caption.jpg?w=1900&h=1400&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/cc/ac/85/caption.jpg?w=2100&h=1200&s=1, https://lh5.googleusercontent.com/p/AF1QipNjYRH4jyga6Yz33Y7BsWBhq1yqtBDbMMPkg85B=s10000, https://lh5.googleusercontent.com/p/AF1QipNQNALRenQYZOlwoGVuewVoEbA4EHHcln7cLnn9=s10000",2.5,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Huế,Eureka Eco,Không có link,Không có mô tả,938699,Cảng hàng không quốc tế Đà Nẵng,Không có hạng sao,"https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/464162032.jpg?k=91ccae560848ae5af69e0d76dc52ae349070a42dfb676ae9740f0734be33794c&o=, https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/464162019.jpg?k=7b90025d1131722c32b076519b210dd3f3d321529dcd4135dd0a0628f98d2044&o=, https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/464161990.jpg?k=24e1c7f5ab513eab4bbb0df23a3c302fa8c3cd31350f69ba9d2f93295d22dd81&o=, https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/464161981.jpg?k=7057867596798d26f18a6946b2f0b3092c81c07aea6f3cebc8d50d55053ed8cd&o=, https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/247304691.jpg?k=9ec4c540ad7b3a962e931497396d70b11ef09bb0184630935c21e9f6249de533&o=, https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/464162029.jpg?k=f201ef9f54d4ecfb1db7cb00c6c6347e5fe2a89a98eddf7858cd91ed76fd68f6&o=, https://dimg04.c-ctrip.com/images//0586m12000crzl02bC46F_Mtrip_D.jpg, https://dimg04.c-ctrip.com/images//0224812000bgn4d5qD7E4_Mtrip_D.jpg, https://dimg04.c-ctrip.com/images//0581t12000crzltoj3882_Mtrip_D.jpg",3.2,"Điều hòa nhiệt độ, Xe đưa đón ra sân bay, Ban công, Phù hợp với trẻ em, Giường cũi, Thang máy, Trung tâm thể dục, Máy sưởi, Bồn tắm nước nóng, Kệ bàn là, Bếp, Lò vi sóng, Lò nướng, Không hút thuốc, Truyền hình cáp, Máy giặt, Có lối đi cho xe lăn, Đỗ xe miễn phí, Wi-Fi miễn phí"
Huế,Lama Homestay - Triple Room with Balcony,https://www.bluepillow.com/search?p_id=589de54d7c00cb10c8d945c2&dest=bkng&cat=House&accomodationids=5bd063ad7c00cb0d549a4b85,Không có mô tả,441906,"Cảng hàng không quốc tế Đà Nẵng, Nhà Hàng Xuân Phú",Không có hạng sao,"https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/194632546.jpg?k=c2ffe2523485aa8c0ff9ea1ac73e6519a874293cc194008bcd833b64e7d54be1&o=, https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/375990683.jpg?k=13de1c7ebb80060d459bad79a8f2078b55dc1c448f556190d3513312e36fb92b&o=, https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/375990681.jpg?k=19f285662e8d8227ef315bf2e75cfa7e74ad23d0dbe13615c5bf34b2c2abb394&o=, https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/375990679.jpg?k=e5c0feb4c897489c133219d0a24475c169af59b591f60e1465a3eb8bf2168e25&o=, https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/375990684.jpg?k=3eb48054a0af19ca20f2bd10343ba2a96087fad48da575e230e131bccb86a091&o=, https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/194632385.jpg?k=4cdf190da5e4d9fb7ac107f618d2733ded5503fd862fc911334aa51e40f65b61&o=, https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/375990685.jpg?k=e53696211ea6722f70c3e2e1a3f5a94bb8d2e2e1a3b424787fe1c6fce4de2853&o=, https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/262280228.jpg?k=9483ee97601912889009f57e7b27e58a1e9f76246f90f4e7780260e93f5e4708&o=, https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/375990675.jpg?k=3e7159f620a0e332c23e0ea4c3730b944da230ffd950e6fac9af675bda0836b1&o=",3.5,"Điều hòa nhiệt độ, Xe đưa đón ra sân bay, Ban công, Phù hợp với trẻ em, Giường cũi, Trung tâm thể dục, Kệ bàn là, Bếp, Lò vi sóng, Không hút thuốc, Máy giặt, Có lối đi cho xe lăn, Wi-Fi miễn phí"
Huế,LaLa Villa Hue,Không có link,Không có mô tả,421583,"Cầu Trường Tiền, Cảng hàng không quốc tế Đà Nẵng, Nhà Hàng Ngọc Linh 2",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipN21Od0383AeKY4eG4nUQMEUy4xB4K7rTGXPded=s10000, https://lh5.googleusercontent.com/p/AF1QipNeB8mug0wTH1T-OCDnwMg9adkjJejAEgqTwQul=s10000, https://lh5.googleusercontent.com/p/AF1QipM6Ad0Nh8Gx6P4P9r92m-eIZQQSRZ44EXgESAE6=s10000, https://lh5.googleusercontent.com/p/AF1QipMuA1-lQIIq5rKk1NQGOg1b7goMonj_sGpFfbVe=s10000, https://lh5.googleusercontent.com/p/AF1QipOXsK78tTJmTfT73s4oYnxAdZETzVY0aXmqVeqg=s10000, https://lh5.googleusercontent.com/p/AF1QipOi8-zMorpk1_-jgCHGoxghduPm7XFSoOjzirTr=s10000, https://lh5.googleusercontent.com/p/AF1QipMpceQtqwFWcrHrW54ShM1IJSA2k-xZ6fJycxX2=s10000, https://lh5.googleusercontent.com/p/AF1QipPWnzDIRTBqEcVB7DW5NEHhUVmK40KPuZVEjtVu=s10000, https://lh5.googleusercontent.com/p/AF1QipM91KCpk4xayqxG7vD0WTt71q2KxGB1pNC8MyiH=s10000",2.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Huế,Lacasa Homestay,https://www.lacasahomestay.com/home,Không có mô tả,448500,"Hoàng Thành Huế, Ga Huế, Cảng hàng không quốc tế Đà Nẵng, Nhà hàng Nam Phương",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipMt_SND_JVJKIbGcbTPdDYRujhytVgRSuxz1dV1=s10000, https://lh5.googleusercontent.com/p/AF1QipNImLBevA2pNzeWBY7FRpk2g_67dAB6k03LR-TH=s10000, https://lh5.googleusercontent.com/p/AF1QipODGOPWthTmzQkvWVzz5RoOhQBNb3p9bskXcYry=s10000, https://lh5.googleusercontent.com/p/AF1QipN_lSc2ct9msI4cEW0iDZ8NDYsAHS79V8clMZ_8=s10000, https://lh5.googleusercontent.com/p/AF1QipOcZMOrlg9328vfMMq1KJ_otrMx1XVFTUMQuQ7q=s10000, https://lh5.googleusercontent.com/p/AF1QipPOEVwiZrtELuYRDAJp6gp4czef2vkSDiBL3T_c=s10000, https://lh5.googleusercontent.com/p/AF1QipNqZW0pZl9KH6TH3vEsoaTO9oUtSwfg_nmqSQ9h=s10000, https://lh5.googleusercontent.com/p/AF1QipN46TknouLkMseKIycR8Kwvp3IK3D-VRPMitxWL=s10000, https://lh5.googleusercontent.com/p/AF1QipMZCu4cuqSPVNIHrO_bAGm6ICfaknqC9HTLq1KJ=s10000",4.1,"Breakfast ($), Free Wi-Fi, Free parking, Air conditioning, Bar, Restaurant, Room service, Kitchen in rooms, Airport shuttle, Full-service laundry, Smoke-free property"
Huế,Phương Đông Huế Homestay,Không có link,Không có mô tả,437400,"Chợ Đông Ba, Cảng hàng không quốc tế Đà Nẵng, Nhà hàng May Mắn kiệt 333 Phạm Văn Đông",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipN-BnAQIvRYqA4EdJcc9JmVF9daDB054ussFXTa=s10000, https://lh5.googleusercontent.com/p/AF1QipNaIZ2rOAZPm7USitlnxq8WJx1Qb9wSlp65OuDT=s10000, https://lh5.googleusercontent.com/p/AF1QipOFKgUPsUIdjmQoNMynep7CFaj0rpsniwQQd70i=s10000, https://lh5.googleusercontent.com/p/AF1QipN2q_FARKCnOVZ76KNrBf8UrhPxlVud2g-1wjj9=s10000",2.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Huế,The Purple Hue - Charming Riverside Hotel,Không có link,Không có mô tả,483736,"Hoàng Thành Huế, Huế Văn phòng Xe Hạnh Cafe, Cảng hàng không quốc tế Đà Nẵng, Nhà hàng tiệc cưới đồng khánh",Khách sạn 2 sao,"https://lh5.googleusercontent.com/p/AF1QipPnbHNVeFbxkS6cg-ClZCwEANEgMg9ycnmQ9p5D=s10000, https://lh5.googleusercontent.com/p/AF1QipONP75eESoXSmFI-egz1JkFaIUHEGB5PFVwW5R4=s10000, https://lh5.googleusercontent.com/p/AF1QipOoD4xd2DktZ7zLvP3O42L4Lytjc8m5YuDsdoLW=s10000, https://lh5.googleusercontent.com/p/AF1QipMyua1RxXKYSCMQ4nQ28uMOxMcmEcehlXQAw00M=s10000, https://lh5.googleusercontent.com/p/AF1QipNyogxJURghei2R7fgRTDf1khcGHc8Er4IaIvtw=s10000, https://lh5.googleusercontent.com/p/AF1QipOAl93w5dk7GhqABPy82YU3r8_A7Ft5XaUYyoMV=s10000, https://lh5.googleusercontent.com/p/AF1QipMitTOovj6x_67tXd9EwFXOh8g550BDQ_M5RyPC=s10000, https://lh5.googleusercontent.com/p/AF1QipNEIP4HuT2_cUtTUhGDtB6hh8xxpnxeS99yEJcX=s10000, https://lh5.googleusercontent.com/p/AF1QipO3ubE_pC-nyM15b8QxAWVoS6CwGTzPUclfkzKF=s10000",4.3,"Free Wi-Fi, Air conditioning, Restaurant, Full-service laundry, Child-friendly"
Huế,May99 Hotel Hue,Không có link,Không có mô tả,586305,"Chợ Đông Ba, Cảng hàng không quốc tế Đà Nẵng, Nhà Hàng Phố Biển",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipOgg3CRICuMD9M_oKmuDl98p1xhdV2oHFG_TpVb=s10000, https://lh5.googleusercontent.com/p/AF1QipOhhLoVOb62p2WeLebZA8OpBFxv-rkwN6iz6-6k=s10000, https://lh5.googleusercontent.com/p/AF1QipM2fKq5GWtF9t2xA7FvbSIPunaHIChEdUvyvHyH=s10000, https://lh5.googleusercontent.com/p/AF1QipMrIacItFvcM7gGe08vVo0KTDc6R2vqM12EY5lA=s10000, https://lh5.googleusercontent.com/p/AF1QipPuedWJnzKhnV6d8U46N3Dexp90P5qaW84lXU9V=s10000, https://lh5.googleusercontent.com/p/AF1QipMcwGFh-l47uWEa_dp6pRG80bmghrRYqdLceeMG=s10000, https://lh5.googleusercontent.com/p/AF1QipP72koTvOWlViAY5Ckr8pu3Z_SMbuHeFqCceTCx=s10000, https://lh5.googleusercontent.com/p/AF1QipOwzTQLXX9xQfsA0sM1vSBAPzqWWsvesSt5rIGD=s10000, https://lh5.googleusercontent.com/p/AF1QipP_3TpkAZFWLBDYvag5d6JQ6XkCG5VDlsM-kMqk=s10000",3.2,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Huế,An homestay Nera Garden Huế,Không có link,Không có mô tả,1000000,"Cảng hàng không quốc tế Đà Nẵng, Nhà Hàng Hoa Sơn Quán",Không có hạng sao,"https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/508881529.jpg?k=237dbd29a71527eff3fea3f8e7bc8a85db05b0298943f2e80134ed44f74b7013&o=, https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlZBBopCc2ozha383Fn7Kk6Pu4O0Nw9y0sd_wSyx0Niq2ZZhxB7Ec65p2OP-O11LMN3ZYX-ynkuvT9LpC74Aaxx0tMLiS8JhHF_DuSfNYReu78fdm0iXNA==.jpg, https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlZBBopCc2ozhXyXebgc90w7-JBa5-GGqk1ZiqHJutSM-s03K_QIFidGzP1BN8MS-RrnDEwQVIhoC_Pv7qWQpN-XrJk3M8CuK0daQapsh0MFYMvdIRl8PQ==.jpg, https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlZBBopCc2ozhWSlndDJDavnBbhgz3fgINQlvEMMBdiRvpl__0Pi8wFNUNXajbbjHYUz1no8XdiQ6ONzfNNmQytEh4qEbMFob-w4ihSO_88_DpaTmeaMyg==.jpg, https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/508881556.jpg?k=1ca4a09d891fde2fc8d54e12b49286e9da35246a1b0006da566ee07b8ee01b81&o=, https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/508881533.jpg?k=8868fd696a3d1fcc6cb73e5fdb6088c9bf05cb891895572cc81f97cd4268eca6&o=, https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlZFsp563N_OGLqQpAZddDAqqId6DqSy6-TuRqCVbXDQ1wKEx3dvhcNixrD5nW5yQQQcf-BbwQDrRUqLRoeq5p9iMPhPbRNT2i105bnS5oC1G1shn3MYPA==.jpg, https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlZFsp563N_OGJSewGLShTvGLeujmehfrxXf_muTkQ0UXHEBHEapATPSS_TedlXiXDDr-EDbUzH7GHyJAQwHoYbjjf7JhAa0rlUm5WM8Wk7M704EYVEatg==.jpg, https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/508881527.jpg?k=743c2a66909e50ff17cecf138bd5dd5e33908d4dfb6a2408cc6c2edb34eb0ec5&o=",2.6,"Điều hòa nhiệt độ, Xe đưa đón ra sân bay, Ban công, Thang máy, Bể bơi trong nhà, Kệ bàn là, Bếp, Bể bơi ngoài trời, Lò nướng, Không hút thuốc, Truyền hình cáp, Máy giặt, Đỗ xe miễn phí, Wi-Fi miễn phí"
Huế,Nam Phuong Riverside Villa,Không có link,Không có mô tả,360000,"Chợ Đông Ba, Ga Huế, Cảng hàng không quốc tế Đà Nẵng, Nhà Hàng Cung Đình",Khách sạn 3 sao,"https://lh5.googleusercontent.com/p/AF1QipOre5hKgVFNJnK5bpk7lgo6h-hkaezaty7IU9lT=s10000, https://lh5.googleusercontent.com/p/AF1QipN0ZtEJdjw1KFlN6JbPs-BJaIyUMCCUn9qsPPVO=s10000, https://lh5.googleusercontent.com/p/AF1QipNteLXSbvW-PpKXUGMC0167NJYqpctpnG_9OkY=s10000, https://lh5.googleusercontent.com/p/AF1QipONqCw14yllqOJU2JD1X6pklzapxuPscHiPWmue=s10000, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/32/bd/db/deluxe-double-room.jpg?w=1900&h=1400&s=1, https://lh5.googleusercontent.com/p/AF1QipNbiT2BL-2G50Aijo28ccGwwWR6mjDOMIa-VW-g=s10000, https://lh5.googleusercontent.com/p/AF1QipN6-Xtc826LVWml3CyZadVvW-vxCW4peeOYqE9x=s10000, https://lh5.googleusercontent.com/p/AF1QipN9akWZAB27ntLrK_WkuOehJsA4Bw5PwpNaWZKy=s10000, https://cdn.worldota.net/t/1024x768/content/4d/9c/4d9ceeafdf183c5fadc7f1c37af3c3626f22c78e.JPEG",4.3,"Free breakfast, Free Wi-Fi, Parking, Air conditioning, Pet-friendly, Restaurant, Airport shuttle, Full-service laundry, Child-friendly"
Huế,Timothy Homestay Huế,http://huehomestay.vn/,Không có mô tả,780000,"Kinh thành Huế, Cảng hàng không quốc tế Đà Nẵng, An Nhien Garden Vegetarian - Nhà Hàng & Cafe",Khách sạn 3 sao,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/e2/44/2f/timothy-homestay.jpg?w=2100&h=1400&s=1, https://images.trvl-media.com/lodging/22000000/21910000/21908200/21908133/aa486a54_z.jpg, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/e2/3a/33/timothy-homestay.jpg?w=2100&h=1400&s=1, https://lh5.googleusercontent.com/p/AF1QipMhMUUjmD5yPXOT5BXFjnKdJO9vup10vZgwlQvA=s10000, https://lh5.googleusercontent.com/p/AF1QipOMuVt1b39vGOPFwVdeuBQwsVgfdxAwN3ZY00Fx=s10000, https://images.trvl-media.com/lodging/22000000/21910000/21908200/21908133/8693d04b_z.jpg, https://lh5.googleusercontent.com/p/AF1QipMHdEolav5tmGgBto604YuGrP2bv1xuY9KJ_Eun=s10000, https://lh5.googleusercontent.com/p/AF1QipOVCRBL65E05yEY4nE__NAP7EYkW-7i5UPW0VbS=s10000, https://lh5.googleusercontent.com/p/AF1QipPchSqXfVxvzHHBwUqtp21VbrUZvBtPwjmffncl=s10000",2.6,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Restaurant, Kitchen in some rooms, Airport shuttle, Full-service laundry, Child-friendly"
Huế,Gold Hotel Huế,Không có link,"Phòng và suite bình dân trong KS hiện đại có nhà hàng sành điệu, quán bar ngoài sân hiên và bể bơi ngoài trời.",482686,"Đường đi bộ Huế, Huế Nguyễn Thái Học, Cảng hàng không quốc tế Đà Nẵng, Nhà hàng Nhật Bản Shinosushi Japanese restaurant",Khách sạn 3 sao,"https://lh5.googleusercontent.com/p/AF1QipNi3LUuMjZzRSgNVWPQUor780QkLPWiK5OQQr9i=s10000, https://lh5.googleusercontent.com/p/AF1QipOQDwwbRNfC7MnL0KoWAxZIuJv0ZcOP8Z6SOcf1=s10000, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/a2/82/57/gold-sky-bar-on-the-way.jpg?w=1500&h=1000&s=1, https://lh5.googleusercontent.com/p/AF1QipPlg7zvCS3c0Uu1LObD2QTo1LQyzX2Omc_ZRBjZ=s10000, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/83/42/0e/gold-hotel-hue.jpg?w=2100&h=1200&s=1, https://lh5.googleusercontent.com/p/AF1QipMhOsvzz6TuVM9CWnyzQ3LWLlViTjBlcxxoxx0V=s10000, https://lh5.googleusercontent.com/p/AF1QipMNUBEtrUJuECgLfTue6wH3MrIk4BpXhtpHiSoR=s10000, https://lh5.googleusercontent.com/p/AF1QipMk46uE7yM59JYdO0SVhVvL67h4qwS2pTGeMAnZ=s10000, https://lh5.googleusercontent.com/p/AF1QipPlgZJzDynMW4UYhgb8BWQtFr_fNBSvPULDkvDp=s10000",4.7,"Free breakfast, Free Wi-Fi, Parking, Outdoor pool, Air conditioning, Fitness centre, Spa, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Child-friendly"
Huế,Sline Hotel,http://facebook.com/slinehotel/,Không có mô tả,592906,"Đường đi bộ Huế, Huế Văn phòng Xe Hạnh Cafe, Cảng hàng không quốc tế Đà Nẵng, Nhà Hàng An Phước",Khách sạn 1 sao,"https://lh5.googleusercontent.com/p/AF1QipPkCbiMKQZ9zqqr6UtqcYuu4vtFbsZXvWT4IYrK=s10000, https://lh5.googleusercontent.com/p/AF1QipNEuFxVmQbmkK53WuX8gxT7PqdKGsHxOvG9f_0m=s10000, https://cdn.worldota.net/t/1024x768/content/4a/a3/4aa36fdc1e8922e983e0c0f94dd7bd3bfe724e7b.jpeg, https://lh5.googleusercontent.com/p/AF1QipM-xsT14Gm80WNQauHU2iO7bE-7E3cihlmX_zF1=s10000, https://lh5.googleusercontent.com/p/AF1QipNMkULn2wSFUpBLKcPI_n6JImhRfAncPVwAjljY=s10000, https://lh5.googleusercontent.com/p/AF1QipPTCRPzuVTnyGHc4QauEcUzDy7tbN-RCXOPWztd=s10000, https://lh5.googleusercontent.com/p/AF1QipMqg6Ba0aM2olS7W0dbOjtFLPDqYbH69_0zSMqO=s10000, https://lh5.googleusercontent.com/p/AF1QipMV5K2cXklDBeTKGwRaqhC0hKvC1UtLMySo4d_D=s10000, https://lh5.googleusercontent.com/p/AF1QipP6SDxpUK0MXIK3cU6qlVLFtlzQP1oe2hmda1-o=s10000",4.8,"Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Airport shuttle, Full-service laundry"
Huế,Hue Orchid Riverside Villa,Không có link,Không có mô tả,360000,"Chợ Đông Ba, Cảng hàng không quốc tế Đà Nẵng, Nhà hàng Queen palace",Khách sạn 2 sao,"https://lh5.googleusercontent.com/p/AF1QipPz82nrHAV4bBrReaIL3CafpDMyBtCZLys2XiPX=s10000, https://lh5.googleusercontent.com/p/AF1QipPEh9ccT1juolbbdMqYljAENhrkuiBNt1JiB6_Z=s10000, https://lh5.googleusercontent.com/p/AF1QipNNZdjHH7ZRP1brZ3q501ysYcx_WCIpUADb0UyP=s10000, https://lh5.googleusercontent.com/p/AF1QipMHKL8AZwRPEebnquZYy-ZWuzZPfF2TF72QGUAy=s10000, https://lh5.googleusercontent.com/p/AF1QipNLsxJF132UGwpIqsomY3ylf1-bXo3JaIpwqlZE=s10000, https://lh5.googleusercontent.com/p/AF1QipPAPM77Cs8-khMGPKyKX8m4qP2SqWqFrwhrl3do=s10000, https://lh5.googleusercontent.com/p/AF1QipMn2Kk8K778z3R3LlNs_Aw-1iqL_RESv7mvkTil=s10000, https://lh5.googleusercontent.com/p/AF1QipNV_HJlHsjTpo-tp2HWkIckmYaU5_4CFFWnW9MW=s10000, https://lh5.googleusercontent.com/p/AF1QipNTbGjToSID-9vVebPGb46wsT035W0Qwnc7f4ZE=s10000",3.3,"Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Restaurant, Airport shuttle, Full-service laundry"
Huế,Anh's House,Không có link,Không có mô tả,550000,"Đường đi bộ Huế, Huế Nguyễn Thái Học, Cảng hàng không quốc tế Đà Nẵng, Nhà Hàng Nhật Bản Shino Sushi - 22 Nguyễn Thái Học, Huế",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipP4ohwqaMTvoWbA4n65gB0c6mBNwGn7yYe2hofI=s10000, https://lh5.googleusercontent.com/p/AF1QipP4cFvKKC1lUQYc0S7O4UGSjCmVjj8Q5eUO9Ejr=s10000, https://lh5.googleusercontent.com/p/AF1QipM9MNZcJPgwEmWn6PS4iZdo2d8h_La901rA42oD=s10000, https://lh5.googleusercontent.com/p/AF1QipPwRlwDT2MqDdmcoUhO8e_3ZqrVYcnEhNCm9ajm=s10000, https://lh5.googleusercontent.com/p/AF1QipObmY1FamXelnrsfPglN7cmVxkCmGa523w3VKGG=s10000, https://lh5.googleusercontent.com/p/AF1QipObLVTds1mSI3ydW1rWHCLqv3jmPG3vI5w7CQ-J=s10000, https://lh5.googleusercontent.com/p/AF1QipMLqB5_-XZNsPRAv0kyKX6LpxoVVt-ylIwCL1v2=s10000, https://lh5.googleusercontent.com/p/AF1QipNaQRDYqaCEp93d2zFbxJrgy9b93_OokBmQvv0f=s10000, https://lh5.googleusercontent.com/p/AF1QipNGZo2679Sicr4Wqees2hpVDWgikQDSUrH8zkCs=s10000",4.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Huế,The Purple Hue BnB_Central Hub,Không có link,Không có mô tả,0,"Đường đi bộ Huế, Huế Văn phòng Xe Queen Cafe, Cảng hàng không quốc tế Đà Nẵng, Quán Hạnh",Không có hạng sao,"https://cdn.worldota.net/t/1024x768/content/c2/27/c2278db09c65c96713f186aa5af357b740d96fa8.jpeg, https://images.trvl-media.com/lodging/38000000/37140000/37133200/37133126/60c01c1e_z.jpg, https://lh5.googleusercontent.com/p/AF1QipPmI-ilQwYfPXYeuhReujNpZOKVpfSi7jBf0mg2=s10000, https://lh5.googleusercontent.com/p/AF1QipOgmA7ol7GJq953SXrVG66dJouuN8CAo8FmzBZL=s10000, https://lh5.googleusercontent.com/p/AF1QipMkgxnv7F4S_yfi4PTRzzPruImaOOeuE2tP-5yB=s10000, https://lh5.googleusercontent.com/p/AF1QipOATLwYCwDnV87vEAakwtvRxdqf4Ly3DcjkPqTW=s10000, https://cdn.worldota.net/t/1024x768/content/30/07/3007396c047695e2e7e12affbd6897e4590cf9d4.jpeg, https://lh5.googleusercontent.com/p/AF1QipOjCTCfWnsRL_olJJrJOjhBpnvVW-9RQCRmQiGU=s10000, https://lh5.googleusercontent.com/p/AF1QipMec3-IOdWCiDuwU_naDtWc5ki2e7ZamkzT-G2x=s10000",4.9,"Free breakfast, Free Wi-Fi, Parking, Air conditioning, Restaurant, Airport shuttle, Full-service laundry, Child-friendly"
Huế,Vina Hotel Hue,Không có link,Không có mô tả,590005,"Đường đi bộ Huế, Huế Nguyễn Thái Học, Cảng hàng không quốc tế Đà Nẵng, QUÁN CHAY THANH LIỄU",Khách sạn 3 sao,"https://lh5.googleusercontent.com/p/AF1QipPGGZTrbJfsdrRAdWBsxn4VXa01TAHLkYRC2pqd=s10000, https://lh5.googleusercontent.com/p/AF1QipNbmfHhHQVHKsI8bnPJ60DL_s8PTxdosd6P3fNX=s10000, https://images.trvl-media.com/lodging/97000000/96350000/96347700/96347674/8b1244e0_z.jpg, https://lh5.googleusercontent.com/p/AF1QipNYbyiZZQrgiNccW9xex73LcFhGz9Y_mIf0rXaa=s10000, https://d2hyz2bfif3cr8.cloudfront.net/imageRepo/1/0/28/100/128/Lobby-r_P.jpg, https://lh5.googleusercontent.com/p/AF1QipMg2j_zoqlZJqETVDiohDe-8DM2XGyZneLiCdMe=s10000, https://lh5.googleusercontent.com/p/AF1QipNHarKTE5LcrtVbFhq8T0FE-wmCDQL0N5FeJUG0=s10000, https://d2hyz2bfif3cr8.cloudfront.net/imageRepo/1/0/28/364/204/Suite_Bedroom_River_View_P.jpg, https://d2hyz2bfif3cr8.cloudfront.net/imageRepo/1/0/28/100/513/Restaurant-r_P.jpg",4.7,"Free breakfast, Free Wi-Fi, Air conditioning, Spa, Restaurant, Airport shuttle, Full-service laundry, Child-friendly"
